"","campaign_id","adgroup_id","ad_group","campaign","account","week","keyword","keyword.state","match.type","max_cpc","clicks","impressions","ctr","avg_cpc","avg_cpm","cost","avg_position","quality.score","first.page.cpc","first.position.cpc","converted.clicks","click.conversion.rate","cost.converted.click","cost.all.conv.","total.conv.value","conversions","cost.conv.","conv.rate"
"86","f8f962c7544143908833",NA,"Brit Floyd (semi)","GG: Concerts A-C","TicketsNow - Concerts","2015-02-09","""""""""britfloyd""""""""","enabled","Phrase","auto: 0.40",1,27,"3.70%",0.4,"14.81","0.40",2.6,8,1,3.25,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"87","85bfe92c8e2ec6a41844","3ef55da37381daad2f55","Philadelphia Eagles (targ)","NFL Reg Season","TicketExchange","2015-07-06","[philadelphia tickets]","enabled","Exact","5.63",1,69,"1.45%",1.25,"18.12","1.25",2.7,7,2.18,6.24,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"88","0c22ba1facc298298b4d",NA,"Jacksonville Jaguars (targ)","NFL","TM+","2015-11-30","""""""""jacksonville jaguars tickets cheap""""""""","enabled","Phrase","2.92",0,4,"0.00%",0,"0.00","0.00",3.8,8,0.3,2.95,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"89",NA,NA,"Sam Smith (semi)","RLSA - Sam Smith","TM+","2015-06-01","""""""""sam smith concert""""""""","enabled","Phrase","0.65",0,3,"0.00%",0,"0.00","0.00",2,9,0.15,0.33,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"90","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2016-02-01","""""""""tickermastee""""""""","enabled","Phrase","0.60",0,2,"0.00%",0,"0.00","0.00",2,5,0.62,1.07,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"91","697532c41da6ce1cb118","d12643d0845da4b973c2","Texas Rangers (targ)","GG: MLB Misc Languages","Sports TicketsNow","2015-01-26","""""""""texas tickets""""""""","paused","Phrase","1.00",4,61,"6.56%",0.41,"26.72","1.63",2,5,1.83,3.11,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"92","b83c43e4463a342f3076","0a55fda182a2b5d45b5a","Beyonce (targ)","z - Beyonce - CANADA","TM+","2016-02-15","""""""""beyonceticket""""""""","enabled","Phrase","3.50",0,1,"0.00%",0,"0.00","0.00",2,6,0.4,3.58,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"93","74ca84c14ff0de00daba",NA,"Paramore (venues)","GG: Concerts P-R","TicketsNow - Concerts","2015-02-02","""""""""paramore wang theatre""""""""","enabled","Phrase","1.50",0,1,"0.00%",0,"0.00","0.00",11,6,1.75,4.1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"94",NA,"16f3c3c9d7cf49941154","MLB (targ)","GG: MLB Australia","Sports TicketsNow","2015-02-23","[buy mlb tickets]","enabled","Exact","1.42",1,7,"14.29%",1.23,"175.71","1.23",1.1,8,0.11,1.27,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"95","4bb650ad050893129a1a","9ab8daa7d7e5540e0809","Super Bowl (targ)","NFL - Super Bowl","TM+","2015-01-12","""""""""super bowl football ticket""""""""","enabled","Phrase","1.95",0,1,"0.00%",0,"0.00","0.00",1,6,1.66,2.03,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"96","33c1cd4eaf4aaf66ba43",NA,"Jerry Seinfeld (semi)","THTR-GG_Theatre G-O","Theatre TicketsNow","2016-01-04","[jerry seinfeld show]","enabled","Exact","0.86",0,37,"0.00%",0,"0.00","0.00",3,6,1.78,1.93,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"97",NA,NA,"Cleveland Browns (targ)","NFL TicketExchange Middle East","TicketExchange","2015-10-05","""""""""browns game tickets""""""""","enabled","Phrase","2.52",1,2,"50.00%",0.01,"5.00","0.01",1,8,10.8,10.8,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"98","e4f2f8ba92bad8b02480",NA,"Rick Springfield","New York","TM+","2015-01-26","""""""""rick springfield tickets""""""""","enabled","Phrase","3.50",0,3,"0.00%",0,"0.00","0.00",1,9,0.4,3.58,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"99",NA,NA,"Van Halen (citystate)","z - Van Halen","TM+","2015-08-10","""""""""van halen tour irvine""""""""","enabled","Phrase","4.25",0,1,"0.00%",0,"0.00","0.00",1,6,2.09,5.37,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"100","0bba055717742d18d8aa","44c473fcd8ac3c006057","Crazy Girls","Las Vegas","TM+","2016-02-15","""""""""crazy girls las vegas tickets""""""""","enabled","Phrase","2.00",0,3,"0.00%",0,"0.00","0.00",2,8,0.25,4.74,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"101","74ca84c14ff0de00daba","acf93dd2d6bb76a23044","Rihanna (citystate)","GG: Concerts P-R","TicketsNow - Concerts","2015-12-21","""""""""rihanna chicago""""""""","enabled","Phrase","2.15",6,89,"6.74%",1.92,"129.55","11.53",3.4,6,1.77,3.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"102","e02bf90c57d3c8752865","59ea27f1668641209d21","Chicago","Boston","TM+","2015-05-11","""""""""chicago concert tickets""""""""","enabled","Phrase","3.00",0,2,"0.00%",0,"0.00","0.00",1,8,0.27,4.91,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"103","28a1009af1c30fc82681",NA,"James Taylor (citystate)","GG: Concerts J-L","TicketsNow - Concerts","2016-02-08","""""""""james taylor chicago""""""""","enabled","Phrase","0.40",0,19,"0.00%",0,"0.00","0.00",8.2,6,1.32,1.98,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"104",NA,"a790dcb3b5b7b3c1e855","Portland Trail Blazers (semi)","NBA - Spanish","TM+","2015-01-12","""""""""trailblazers 2015""""""""","removed","Phrase"," --",0,11,"0.00%",0,"0.00","0.00",1.4,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"105",NA,"24b18f66fff1822fff4d","Ticketmaster (general)","Mexico","Industry TicketsNow","2015-05-18","""""""""ticketmastr""""""""","enabled","Phrase","0.75",0,1,"0.00%",0,"0.00","0.00",1,3,1.44,1.44,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"106","85bfe92c8e2ec6a41844",NA,"Cincinnati Bengals (RLSA)","NFL Reg Season","TicketExchange","2015-07-13","""""""""bengals""""""""","enabled","Phrase","4.00",5,67,"7.46%",2.66,"198.51","13.30",1.6,7,3.49,5.17,1,"20.00%","13.30","13.30","428.62","1.0","13.30","20.00%"
"107","28a1009af1c30fc82681",NA,"Los Angeles Philharmonic (citystate)","GG: Concerts J-L","TicketsNow - Concerts","2015-02-09","los angeles philharmonic in","enabled","Broad","0.70",2,186,"1.08%",0.58,"6.18","1.15",3.1,6,1.38,2.93,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"108","85bfe92c8e2ec6a41844",NA,"New Orleans Saints (targ)","NFL Reg Season","TicketExchange","2015-08-03","""""""""new orleans saints tickets 2015""""""""","removed","Phrase"," --",12,31,"38.71%",1.08,"419.03","12.99",1,0,0,0,2,"16.67%","6.50","3.25","1,220.96","4.0","3.25","33.33%"
"109","7969f99a650bf11063eb","dec2779ea9bf3599ec77","The Book Of Mormon (targ)","THTR-GG_Los Angeles, Ca","Theatre TicketsNow","2016-02-22","""""""""book of mormon broadway tickets""""""""","enabled","Phrase","1.79",0,1,"0.00%",0,"0.00","0.00",7,6,2.88,6.74,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"110","cf51bfa67a4911824dc5","b334d4379a3eb1d4fa98","Houston Rodeo (semi)","GG: Concerts G-I","TicketsNow - Concerts","2015-02-02","""""""""rodeo shows houston""""""""","enabled","Phrase","1.50",0,1,"0.00%",0,"0.00","0.00",2,6,0.01,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"111","d315d1c41412804b0c20","bccbd1b66cc33275bdbd","Dallas Stars (targ)","NHL","TM+","2015-02-09","""""""""stars games tickets""""""""","enabled","Phrase","1.00",1,40,"2.50%",0.98,"24.50","0.98",6.1,8,0.11,0.53,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"112","19fd69e8eb48afe799ab",NA,"Florida Gators Mens Basketball (semi)","College Basketball","TM+","2015-03-09","""""""""florida gators basketball game""""""""","enabled","Phrase","0.30",0,1,"0.00%",0,"0.00","0.00",6,6,0.55,1.05,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"113","1f827e2a1269b75e8860","fb76b86ba59430de3cb7","Cincinnati Reds (targ)","GG: MLB Asia","Sports TicketsNow","2015-04-27","[cincinnati reds tickets]","paused","Exact","1.20",0,1,"0.00%",0,"0.00","0.00",6,6,0.23,2.53,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"114","0c84f2becb96bb9961ca","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster Misc Language","Industry TicketsNow","2015-08-31","[ticketmaster broadway]","enabled","Exact","1.00",0,1,"0.00%",0,"0.00","0.00",4,3,1.95,2.42,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"115",NA,"2a600aa2f2e61acc0fc5","New York Yankees (targ)","GG: MLB - New York Yankees (In Market)","Sports TicketsNow","2015-03-09","""""""""win yankee tickets""""""""","enabled","Phrase","2.63",0,2,"0.00%",0,"0.00","0.00",2,6,1.94,3.44,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"116","52a544f07620abc1bd1e",NA,"Juan Luis Guerra","Orlando","TM+","2015-09-07","""""""""juan luis guerra ticket""""""""","enabled","Phrase","2.00",2,9,"22.22%",0.99,"220.00","1.98",1.1,9,0.29,1.3,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"117","7d4f2163d168ddb0f4b7",NA,"Mainly Mozart Festival (semi)","California","TicketsNow - Concerts","2015-05-25","[mainly mozart festival]","enabled","Exact","0.40",1,2,"50.00%",0.2,"100.00","0.20",2,7,1.11,1.11,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"118","96cecd81d8980a85b5c4",NA,"Monster Jam (semi)","GG: Races Mexico","Sports TicketsNow","2015-08-17","""""""""2015 monster jam""""""""","enabled","Phrase","0.69",1,1,"100.00%",0.82,"820.00","0.82",1,3,0.33,0.76,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"119","8625c9413fbf27dc0a32","99cab356820f32194733","Chicago White Sox (targ)","Chicago","Sports TicketsNow","2015-09-07","""""""""white sox tickets""""""""","enabled","Phrase","1.40",294,1550,"18.97%",1.66,"314.95","488.17",1.5,9,0.24,1.75,8,"2.72%","61.02","61.02","708.2","8.0","61.02","2.72%"
"120",NA,NA,"Madison Ticket Broker","Wisconsin","Industry TicketsNow","2015-01-12","madison event ticket broker","enabled","Broad","0.50",0,1,"0.00%",0,"0.00","0.00",4,6,0.42,1.83,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"121","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2016-02-08","""""""""ticketmaster outlet""""""""","enabled","Phrase","1.78",16,529,"3.02%",1.26,"38.13","20.17",1.2,3,1.75,4.26,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"122","06da48eadb5a340decb4","459b9bbc89bdebbb6d78","Dave Matthews Band (citystate)","GG: Concerts D-F","TicketsNow - Concerts","2016-02-15","""""""""dave matthews band tickets camden""""""""","enabled","Phrase","auto: 0.32",1,2,"50.00%",0.58,"290.00","0.58",5,8,0.23,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"123","f55d5c0b4754f2038a6b",NA,"The Irish Rovers (semi)","GG: Concerts S-U","TicketsNow - Concerts","2015-01-19","theirishrovers","enabled","Broad","0.45",3,205,"1.46%",0.42,"6.15","1.26",1.5,6,0.87,1.18,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"124","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2016-02-15","""""""""icket master""""""""","enabled","Phrase","0.60",0,9,"0.00%",0,"0.00","0.00",2.8,8,1.85,2.65,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"125","28a1009af1c30fc82681","9ed164d8a7973f433bc9","Janet Jackson (citystate)","GG: Concerts J-L","TicketsNow - Concerts","2015-10-26","""""""""janet jackson in milwaukee""""""""","enabled","Phrase","0.73",0,1,"0.00%",0,"0.00","0.00",4,6,1.29,7.27,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"126","dde29ee5d83815e2bba0",NA,"Charlotte Hornets (semi)","NBA","TM+","2015-02-09","""""""""hornet games""""""""","enabled","Phrase","1.15",2,9,"22.22%",0.81,"180.00","1.62",1,5,1.82,2.29,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"127","d61ea5e014d7afd671d3",NA,"Neil Young (targ)","GG: Concerts M-O","TicketsNow - Concerts","2015-08-10","""""""""neil young concert tickets""""""""","enabled","Phrase","3.00",2,7,"28.57%",1.54,"440.00","3.08",1.4,9,0.13,4.15,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"128","fbbb9c82092fc22be02d","59ea27f1668641209d21","Chicago","Evansville IN","TM+","2015-12-07","""""""""chicago ticket""""""""","enabled","Phrase","3.00",1,18,"5.56%",0.38,"21.11","0.38",1.9,9,2.3,3.15,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"129","f8979c0670a2d6490455","593c726f94c453f47e20","Concert Tickets","GG: Concerts Generic","TicketsNow - Concerts","2015-01-05","""""""""concert tickets europe""""""""","enabled","Phrase","0.52",0,1,"0.00%",0,"0.00","0.00",4,9,0.27,1.01,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"130","aebe7d7163c12c5630ee","29c4b590683f88204bc3","The Weeknd  (venues)","z - The Weeknd","TM+","2015-09-28","""""""""the weeknd tickets united center""""""""","enabled","Phrase","0.75",11,57,"19.30%",0.29,"56.14","3.20",3.5,8,0.48,2.24,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"131",NA,NA,"New York Yankees (Semi)","Yankees Ticket Exchange_(NY) IN","Sports TicketsNow","2015-10-05","""""""""yes network""""""""","enabled","Phrase","1.55",0,20,"0.00%",0,"0.00","0.00",2,3,10.4,15.6,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"132","59536f52afdb8907318b","9b531e8dd36d08293b33","Chicago (targ)","RLSA - Chicago","TM+","2015-09-14","""""""""chicago concerts tickets""""""""","enabled","Phrase","2.00",0,2,"0.00%",0,"0.00","0.00",2,8,1,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"133","904563aaa4ce217a30ef","4cc4f6445a8d54c40cdc","Chicago Cubs (semi)","GG: MLB","Sports TicketsNow","2015-03-09","[cubs mlb]","enabled","Exact","1.00",0,3,"0.00%",0,"0.00","0.00",3.7,6,2.38,3.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"134","a8aeaef5035b6a85f1df",NA,"On The Town (semi)","THTR-GG_New York, NY","Theatre TicketsNow","2015-03-02","[on the town play]","enabled","Exact","1.01",0,1,"0.00%",0,"0.00","0.00",8,6,1.82,20.6,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"135","697532c41da6ce1cb118",NA,"Chicago Cubs (venue)","GG: MLB Misc Languages","Sports TicketsNow","2015-03-02","""""""""wrigley field tickets""""""""","paused","Phrase","1.50",1,2,"50.00%",1.3,"650.00","1.30",2.5,5,0.64,1.99,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"136","519ee67af12ff16c9878","5b0dd324beee409eb642","AMA Supercross (semi)","GG: Races","Sports TicketsNow","2016-01-11","""""""""supercross 2015""""""""","enabled","Phrase","0.55",0,8,"0.00%",0,"0.00","0.00",2.9,8,0.69,1.29,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"137","dde29ee5d83815e2bba0","ffbad5c2cf9a65d58aa7","Boston Celtics (targ)","NBA","TM+","2016-02-22","""""""""celtics tickets sale""""""""","enabled","Phrase","1.40",1,7,"14.29%",0.98,"140.00","0.98",2.3,8,0.72,1.29,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"138",NA,NA,"Nebraska Concerts","Nebraska","Industry TicketsNow","2015-06-01","[concert tickets]","enabled","Exact","0.85",1,22,"4.55%",0.85,"38.64","0.85",5.4,7,0.47,1.59,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"139","f55d5c0b4754f2038a6b",NA,"Sam Smith (targ)","GG: Concerts S-U","TicketsNow - Concerts","2015-08-03","""""""""sam smith tour tickets""""""""","enabled","Phrase","2.50",0,5,"0.00%",0,"0.00","0.00",1.2,9,0.44,2.12,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"140","f400983a4fd0d626ab9c","bfa28f0f222eb49015ac","Edmonton Oilers (general)","NHL - Edmonton Oilers","TM+","2015-11-23","""""""""oilers""""""""","enabled","Phrase","2.02",450,34644,"1.30%",1.01,"13.09","453.57",2.4,7,4.89,6.52,30,"6.67%","15.12","12.60","657.8","36.0","12.60","8.00%"
"141","6009e5c21d0889752562",NA,"Wrestlemania (targ)","GG: Wrestling Europe","Sports TicketsNow","2015-11-02","""""""""wrestle mania tickets""""""""","enabled","Phrase","0.90",4,105,"3.81%",1.19,"45.33","4.76",1.8,4,1.15,1.15,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"142","904563aaa4ce217a30ef","104ec35e4ed062f1932e","St. Louis Cardinals (targ)","GG: MLB","Sports TicketsNow","2016-02-22","""""""""st louis baseball tickets""""""""","enabled","Phrase","1.69",2,8,"25.00%",1.38,"345.00","2.76",2,8,1.69,1.77,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"143","85bfe92c8e2ec6a41844",NA,"Pittsburgh Steelers (RLSA)","NFL Reg Season","TicketExchange","2015-09-28","""""""""steelers playoff tickets""""""""","enabled","Phrase","14.98",0,1,"0.00%",0,"0.00","0.00",1,8,0.17,2.87,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"144","3c87b5e9948f67bdd21f",NA,"Aimee Mann","Washington D.C.","TM+","2016-01-11","""""""""aimee mann tickets""""""""","enabled","Phrase","2.00",0,1,"0.00%",0,"0.00","0.00",1,9,0.22,0.8,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"145","74ca84c14ff0de00daba",NA,"Rolling Stones (semi)","GG: Concerts P-R","TicketsNow - Concerts","2015-04-27","[rolling stones live]","enabled","Exact","0.50",0,98,"0.00%",0,"0.00","0.00",3.7,6,1.56,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"146",NA,NA,"NFL (com)","NFL - Tampa Bay","TM+","2015-11-09","""""""""nfl com""""""""","enabled","Phrase","3.50",1,36,"2.78%",3.14,"87.22","3.14",3.1,5,10.5,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"147","7b3edca0c5ffacb69b4f","a994a8db1dd52134aca0","Minnesota Wild (vs)","GG: NHL Ticket Exchange Minnesota Wild Geo","TicketExchange","2015-12-28","""""""""minnesota wild vs washington capitals""""""""","enabled","Phrase","3.47",0,1,"0.00%",0,"0.00","0.00",8,5,5.22,5.3,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"148","ff3d5d00a28e9fd1e029","ea6c9f371f664e94b0d3","Arizona Rattlers","Phoenix","TM+","2015-01-19","""""""""arizona rattlers tickets""""""""","enabled","Phrase","0.90",14,34,"41.18%",0.66,"273.53","9.30",1,9,0.05,0.89,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"149","904563aaa4ce217a30ef",NA,"Boston Red Sox (vs)","GG: MLB","Sports TicketsNow","2015-07-20","[boston red sox vs baltimore orioles]","enabled","Exact","0.50",0,1,"0.00%",0,"0.00","0.00",6,6,1.17,3.63,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"150","aa7c8f11a79722171ed4",NA,"Jacksonville Jaguars (targ)","NFL Canada","TM+","2015-11-09","""""""""jacksonville tickets""""""""","enabled","Phrase","1.70",0,1,"0.00%",0,"0.00","0.00",3,10,0.01,3.02,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"151","7976239e4ec30ac4b838","e22b13569c58ad9a713c","Coheed and Cambria","Houston","TM+","2016-02-01","""""""""coheed and cambria tickets""""""""","enabled","Phrase","3.50",0,7,"0.00%",0,"0.00","0.00",1.3,9,0.9,4.55,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"152","06da48eadb5a340decb4",NA,"Datsik (venues)","GG: Concerts D-F","TicketsNow - Concerts","2015-01-19","""""""""datsik terminal 5""""""""","enabled","Phrase","auto: 1.50",14,57,"24.56%",0.96,"236.32","13.47",1.8,6,2.74,2.74,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"153","26ec3b64939cf294c2a0","510c1b90acdba6c0925d","Ticketmaster (com)","GG: Industry Ticketmaster","Industry TicketsNow","2015-10-05","""""""""www tiket master com""""""""","enabled","Phrase","3.49",0,2,"0.00%",0,"0.00","0.00",2,6,2.97,2.97,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"154",NA,NA,"Ariana Grande (semi)","z - Ariana Grande","TM+","2015-03-09","""""""""ariana grande show""""""""","enabled","Phrase","0.65",0,6,"0.00%",0,"0.00","0.00",3,6,0.9,1.04,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"155","592084931976d61c0900","d7c27151e3ca94f5269c","Sacramento Kings(targ)","GG: NBATickets.com Resale Marketplace","Sports TicketsNow","2015-12-28","""""""""sacramento kings game tickets""""""""","enabled","Phrase","3.00",12,60,"20.00%",1.2,"239.50","14.37",1.2,8,2.06,4.02,1,"8.33%","14.37","14.37","161.92","1.0","14.37","8.33%"
"156",NA,"85ce331a76f167b068b5","Ohio State Football  (targ)","NCAA TE  Ohio State","TicketExchange","2015-08-24","""""""""ohio state buckeyes football tickets""""""""","enabled","Phrase","4.00",3,17,"17.65%",1.72,"303.53","5.16",1.8,9,0.22,1.74,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"157","904563aaa4ce217a30ef","15a857909f22fe51e576","Baltimore Orioles (semi)","GG: MLB","Sports TicketsNow","2015-06-01","""""""""orioles parking""""""""","paused","Phrase","2.57",1,58,"1.72%",2.57,"44.31","2.57",4,3,5.91,8.77,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"158","98077dc96d024f4d1830","123c5f22a03362b2b769","Los Angeles Angels (com)","MLB","TM+","2015-02-09","[angels com]","enabled","Exact","0.75",0,1,"0.00%",0,"0.00","0.00",1,6,0.6,3.34,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"159","904563aaa4ce217a30ef","cb0900471629f18be11f","Boston Red Sox (semi)","GG: MLB","Sports TicketsNow","2016-02-29","[green monster seating]","enabled","Exact","2.50",1,3,"33.33%",1.28,"426.67","1.28",1.3,1,3.55,4,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"160","c6192a6807da7d171164","1b73531f78d9602ae9cb","NFL (targ)","NFL TicketExchange US Misc Language","TicketExchange","2015-10-19","""""""""nfl ticket exchange""""""""","enabled","Phrase","1.24",2,15,"13.33%",0.01,"1.33","0.02",1,9,0.01,0.07,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"161",NA,NA,"Tampa Bay Buccaneers (RLSA)","NFL Tampa","TicketExchange","2015-12-07","""""""""buccaneers tickets""""""""","enabled","Phrase","2.77",15,44,"34.09%",4.06,"1,384.09","60.90",1,9,0.72,4.56,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"162",NA,NA,"Oklahoma Sooners Football (targ)","GG: College Football","Sports TicketsNow","2015-08-03","[oklahoma football tickets]","enabled","Exact","1.60",3,85,"3.53%",1.39,"49.06","4.17",3.6,9,0.65,3.71,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"163","7cfbb54be9e76aee0b53","4a114bd421cd8354095f","Iowa Hawkeyes Mens Basketball (targ)","GG: College Basketball","Sports TicketsNow","2015-11-23","""""""""iowa hawkeyes mens basketball tickets""""""""","enabled","Phrase","0.96",0,7,"0.00%",0,"0.00","0.00",4.1,6,0.99,3.48,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"164","e571dc7dcb33df4f6662","34830eb024538077b66d","Broadway (semi)","THTR-GG_New York, NY Broadway Terms","Theatre TicketsNow","2016-02-08","[ny broadway show]","enabled","Exact","1.52",2,10,"20.00%",1.39,"278.00","2.78",3.9,6,1.4,3.79,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"165","b675801ad53aee08bde8","d73212435ee12d7e6949","NHL (RLSA)","GG: NHL Ticket Exchange on TicketsNow Teams","TicketExchange","2015-04-13","""""""""nhl tix""""""""","paused","Phrase","5.00",0,1,"0.00%",0,"0.00","0.00",1,8,0.06,0.06,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
