"","event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven"
"726046","718307e66f358c845b14","ac4b847b3fde66f2117e","b85143bf51323b72e53c","0fc2c16fb33f8a7915ff","Fast Lane Access : rascal flatts","Fast Lane Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane Access : rascal flatts","      FAST LANE ONLY            RASCAL FLATTS         TICKET VALID ONLY FOR        FAST LANE ACCESS      VERIZON WIRELESS AMP STL  FRI AUG 16 2013 6PM DRS  ",3,15,"Mail","2013-08-17 00:30:00","2013-08-16","NULL","NULL","2013-06-27 18:22:27","2013-06-27","2013-07-01","CST","MARYLAND HEIGHTS","MISSOURI","63043","www.concerts.livenation.com","T ","N ","St. Louis","0fc2c16fb33f8a7915ff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578699","d065ec15e011de5342b5","1c7cd93b0b3ce3eeb70e","4b566144387f46a5457a","02d6c6fb6a31a7db9b55","Hyundai Pavilion Premier Parking: Ozzfest 2006","Glen Helen L.A. Premier Parking","Ozzfest","MISC","PARKING","PARKING","Hyundai Pavilion Premier Parking: Ozzfest 2006","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%PREMIER PARKING PASS%HYUNDAI PAVILION%SAT JUL 8,2006 GATE 9AM",1,20,"UPS","2006-07-08 16:00:00","2006-07-08","NULL","2006-04-08","2006-04-27 00:00:00","2006-04-27","2006-04-28","PST","SAN BERNARDINO","CALIFORNIA","92407","NULL","T ","N ","Los Angeles","02d6c6fb6a31a7db9b55","F","40","45000","College","College","NULL","1","0","1","1","NULL","NULL","NULL",NA
"1540311","87685cd678fe4816c3c4","002d7347ccac23f064b3","b85143bf51323b72e53c","ebdb6371405320e5da70","First Midwest Bank Amphitheatre Premier Parking-jimmy Buffett","Hollywood Casino Amphitheatre Chicago VIP Parking","NULL","MISC","PARKING","PARKING","First Midwest Bank Amphitheatre Premier Parking-jimmy Buffett","PREMIER PARKING ONLY%JIMMY BUFFETT%& CORAL REEFER BAND%FIRST MIDWEST BANK AMP%PARKING EVENT ONLY%SAT AUG 5 2006 8:00PM",1,20,"Mail","2006-08-06 01:00:00","2006-08-05","NULL","2006-03-13","2006-03-13 00:00:00","2006-03-13","2006-03-16","CST","TINLEY PARK","ILLINOIS","60477","NULL","T ","N ","Chicago","ebdb6371405320e5da70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423855","f8a9ed48b180fd5f8956","4a20468a83e5ca728696","2d0710240b8cbb537150","8f96d54407ce7460ff29","Chris Brown: One Hell Of A Nite Tour","Chris Brown","Kid Ink","CONCERTS","R & B","CONCERTS","Chris Brown: One Hell Of A Nite Tour"," LIVE NATION/HAYMON EVENT        CHRIS BROWN              LIVENATION.COM       Sleep Train Amphitheatre      CHULA VISTA, CA.      THU SEP 17 2015 7:00 PM  ",2,145,"eTicket","2015-09-18 02:00:00","2015-09-17","2015-06-09","2015-06-12","2015-08-31 02:22:29","2015-08-30","2015-09-17","PST","CHULA VISTA","CALIFORNIA","91911","www.concerts.livenation.com","T ","Y ","San Diego","8f96d54407ce7460ff29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440412","1f97328bdbf3a65823f9","b985fc3f67be31b556b3","b85143bf51323b72e53c","ebf297dc8734cc4cbd16","Nocturnal Wonderland 2015 - 3 day festival tickets","Nocturnal Wonderland","NULL","CONCERTS","DANCE MUSIC/DANCE","CONCERTS","Nocturnal Wonderland 2015 - 3 day festival tickets","    INSOMNIAC PRESENTS    NOCTURNAL WONDERLAND 2015     3 DAY EVENT TICKET     SAN MANUEL AMP & GROUNDS 18+ /RAIN OR SHINE/4PM DRS FRI-SAT-SUN SEP 4-6 2015 ",1,279,"eTicket","2015-09-07 06:00:00","2015-09-06","2015-04-01","NULL","2015-08-29 19:19:51","2015-08-29","2015-09-05","PST","SAN BERNARDINO","CALIFORNIA","92407","www.concerts.livenation.com","T ","Y ","Los Angeles","ebf297dc8734cc4cbd16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128983","47bbdc692318f89b9ffb","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","a699b889dd8be8963670","Tabernacle Parking: Jackson Browne","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Jackson Browne","PARKING PASS-PARKING ONLY%JACKSON BROWNE%LAZ PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%MON OCT 27 2008  7:30PM",1,9,"TicketFast","2008-10-27 23:30:00","2008-10-27","NULL","2008-08-08","2008-08-11 00:00:00","2008-08-11","2008-08-11","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","a699b889dd8be8963670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"1467467","963189581b466f566299","dcf5dff6a6534968c4d4","b85143bf51323b72e53c","865077536b82b3b5ebeb","Premier Parking : godsmack","Sleep Train Pavilion Concord Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking : godsmack","THIS TICKET IS VALID%FOR PARKING ONLY-GATE B%GOOD 10/1/06 ONLY%PREMIER PARKING%SLEEP TRAIN PAVILION%SUN OCT 1 2006",1,20,"Mail","2006-10-02 02:00:00","2006-10-01","NULL","2006-07-16","2006-08-31 00:00:00","2006-08-31","2006-09-02","PST","CONCORD","CALIFORNIA","94521","NULL","T ","N ","N. California","865077536b82b3b5ebeb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003471","3afab5eafcb80cac1ae8","b1ccea01ad6ef8522796","b85143bf51323b72e53c","822aaeefd2ea690918de","Vip Parking: John Mayer","Gexa Energy Pavilion VIP Parking","NULL","MISC","PARKING","PARKING","Vip Parking: John Mayer","NOT A CONCERT TICKET%VIP PARKING ONLY%* * *%JOHN MAYER%SUPERPAGES.COM CENTER%SAT SEP 04 2010 7:30PM",1,30,"Mail","2010-09-05 00:30:00","2010-09-04","NULL","2010-06-05","2010-08-19 00:00:00","2010-08-19","2010-08-23","CST","DALLAS","TEXAS","75210","NULL","T ","N ","Dallas","822aaeefd2ea690918de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229620","8634737683b9219b223c","4b677c3f5bec71eec8d1","b85143bf51323b72e53c","9290d5e5fd8221917887","Premier Parking: Brad Paisley","Parking Event","NULL","MISC","PARKING","PARKING","Premier Parking: Brad Paisley","DISPLAY TO PARK ATTENDANT%PREMIER%FRONT GATE PARKING%GOOD FOR THIS DATE ONLY%TWC MUSIC PAVILION%SAT JUL 19 2008 7:30PM",1,25,"TicketFast","2008-07-19 23:30:00","2008-07-19","NULL","2008-05-02","2008-06-27 00:00:00","2008-06-27","2008-06-27","EST","RALEIGH","NORTH CAROLINA","27610","NULL","T ","N ","Raleigh","9290d5e5fd8221917887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444253","81605653a419359fc69b","b985fc3f67be31b556b3","b85143bf51323b72e53c","45d7cc3a325b00b65a88","Nocturnal Wonderland 2015 - saturday festival tickets","Nocturnal Wonderland","NULL","CONCERTS","DANCE MUSIC/DANCE","CONCERTS","Nocturnal Wonderland 2015 - saturday festival tickets","    INSOMNIAC PRESENTS    NOCTURNAL WONDERLAND 2015  DAY TWO - SATURDAY ONLY   SAN MANUEL AMP & GROUNDS    18+ // RAIN OR SHINE    SAT SEP 05 2015 4:00 PM  ",2,250,"eTicket","2015-09-05 23:00:00","2015-09-05","NULL","2015-06-11","2015-09-02 18:49:58","2015-09-02","2015-09-05","PST","SAN BERNARDINO","CALIFORNIA","92407","www.concerts.livenation.com","T ","Y ","Los Angeles","45d7cc3a325b00b65a88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820685","b9f70622cad5bc15a63f","be462316a8567e40fdf0","b85143bf51323b72e53c","51fd64576f7a8a5f2369","Old National Centre Bottomless Soda: Pretty Lights","Fantastic Meal Voucher","NULL","MISC","DINNER PACKAGES (UPSELL)","UPSELL","Old National Centre Bottomless Soda: Pretty Lights","   OLD NATIONAL CENTRE         BOTTOMLESS SODA      REDEEM AT MAIN CONCESSION        IN THE LOBBY          GOOD THIS DATE ONLY     WED NOV 14 2012 9:00 PM  ",1,6.5,"Mail","2012-11-15 02:00:00","2012-11-14","NULL","2012-09-06","2012-09-20 20:11:22","2012-09-20","2012-09-24","CST","INDIANAPOLIS","INDIANA","46204","www.livenation.com","T ","N ","Indiana-Ohio","51fd64576f7a8a5f2369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327096","8de6813f4227e8035320","8ff99c92f748bdd53efb","b85143bf51323b72e53c","4eba8476fbb365487873","The Arcs","The Arcs","NULL","CONCERTS","ROCK/POP","CONCERTS","The Arcs","     YOURS, DREAMILY,              The Arcs         WWW.THEFILLMOREPHILLY.COM   FILLMORE PHILADELPHIA       1000 FRANKFORD AVE     WED DEC 16 2015 DRS 7PM  ",2,66,"TicketFast","2015-12-17 01:00:00","2015-12-16","2015-09-23","2015-09-25","2015-09-25 14:19:45","2015-09-25","2015-09-25","EST","PHILADELPHIA","PENNSYLVANIA","19125","www.concerts.livenation.com","T ","Y ","Delaware Valley","4eba8476fbb365487873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576111","cf984adc04028559649d","6f16b3dbde99ddd1a323","8c592cf3ca0a3a7ab2bf","d821caa869a01b4c449f","Country 102.5 presents dierks bentley sounds of summer tour 2015","Dierks Bentley","Kip Moore","CONCERTS","COUNTRY","CONCERTS","Country 102.5 presents dierks bentley sounds of summer tour 2015","     #SOUNDSOFSUMMER            DIERKS BENTLEY              KIP MOORE         XFINITY CENTER,LOTS 3:30PMMADDIE & TAE/CANAAN SMITH  SAT JUN 27 2015 7:00 PM  ",2,52,"eTicket","2015-06-27 23:00:00","2015-06-27","2015-03-04","2015-03-06","2015-04-25 08:40:13","2015-04-25","2015-04-25","EST","MANSFIELD","MASSACHUSETTS","02048","www.concerts.livenation.com","T ","Y ","Boston","d821caa869a01b4c449f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975719","7ed804b38a2b874717c8","6cdc2e270775b7e2f709","b85143bf51323b72e53c","6cc158291894daed9181","Fast Lane/skip The Line Voucher","Vip Fast Lane","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane/skip The Line Voucher","%*FAST LANE-SKIP THE LINE*%GOOD FOR THIS DATE ONLY!%NOT VALID W/O EVENT TICKET%THE FILLMORE DETROIT%SAT APR 16 2011 DRS 630PM",4,20,"Mail","2011-04-16 22:30:00","2011-04-16","NULL","2011-02-18","2011-02-16 00:00:00","2011-02-16","2011-02-21","EST","DETROIT","MICHIGAN","48201","NULL","T ","N ","Michigan","6cc158291894daed9181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926848","423d5ba9174c5c3fc10a","ac4b847b3fde66f2117e","b85143bf51323b72e53c","146b24513b3a04079ef9","Fast Lane - toby keith","Fast Lane Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane - toby keith","   NOT A CONCERT TICKET      TOBY KEITH FASTLANE        FASTLANE ONLY WITH          CONCERT TICKET        AARON'S AMP @ LAKEWOOD   SAT OCT 08 2011  7:00PM  ",1,5,"Mail","2011-10-08 23:00:00","2011-10-08","NULL","2011-06-18","2011-08-29 18:29:55","2011-08-29","2011-08-31","EST","ATLANTA","GEORGIA","30315","NULL","T ","N ","Atlanta","146b24513b3a04079ef9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175302","110c38fb7369ca0751b9","d769ab09a96be5a0b316","b85143bf51323b72e53c","59cd1a6a2b802086450f","Premier Parking: John Mayer","Verizon Wireless Amph. Charlotte Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: John Mayer","THIS TICKET IS VALID FOR%PREMIER PARKING%JOHN MAYER%VERIZON WIRELESS AMPH CHA%HWY 29 TO PAVILION BLVD%TUE AUG 19 2008 7:30PM",1,20,"TicketFast","2008-08-19 23:30:00","2008-08-19","NULL","2008-06-07","2008-08-15 00:00:00","2008-08-15","2008-08-15","EST","CHARLOTTE","NORTH CAROLINA","28262","NULL","T ","N ","Charlotte","59cd1a6a2b802086450f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77"
"366106","72b215e5221c1b3aa3d4","8475a7f6159d0149c11d","af0c31b116eb4bc0abd0","3879ea4952f0edec7ab7","Florence And The Machine","Florence and the Machine","The Ghost of a Saber Tooth Tiger","CONCERTS","ROCK/POP","CONCERTS","Florence And The Machine","   LIVE NATION PRESENTS    FLORENCE AND THE MACHINE FLORENCEANDTHEMACHINE.NET PEPSI LIVE @ ROGERS ARENA          * * * *            SUN OCT 25/15 SHW 8PM   ",3,211.5,"eTicket","2015-10-26 03:00:00","2015-10-25","2015-06-09","2015-06-12","2015-06-12 17:06:18","2015-06-12","2015-10-23","PST","VANCOUVER","BRITISH COLUMBIA","V6B","www.ticketmaster.ca","T ","Y ","Vancouver","3879ea4952f0edec7ab7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229996","2e152c3c2246f0508007","d151d09244fb5ef7fb14","b85143bf51323b72e53c","ccb776827bd91b7de3f0","Agd: Vad Kostar Ett Rikare Liv?","Agd","NULL","ARTS","THEATRE (COMEDY)","ARTS","Agd: Vad Kostar Ett Rikare Liv?","  THEGRAMERCYTHEATRE.COM             AGD               NO RESALE OF TICKETS      THE GRAMERCY THEATRE       127 E 23RD ST, NY     TUE APR 05 2016 DRS 530PM ",3,146.25,"eTicket","2016-04-05 21:30:00","2016-04-05","2016-02-04","2016-02-05","2016-02-18 01:31:15","2016-02-17","NULL","EST","NEW YORK","NEW YORK","10010","www.concerts.livenation.com","F ","Y ","New York","ccb776827bd91b7de3f0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398505","6f68a2c8ecf5cca9f606","f66a1cf484a8cd868fb4","80ad7b5935351df99208","52084816a02b327fe33e","Brad Paisley Crushin It World Tour","Brad Paisley","Justin Moore","CONCERTS","COUNTRY","CONCERTS","Brad Paisley Crushin It World Tour","   LIVE NATION PRESENTS          BRAD PAISLEY           WITH JUSTIN MOORE       CRUSHIN' IT WORLD TOUR  PERFECT VODKA AMPHITHEATRE SAT OCT 03 2015 7:30 PM  ",2,39.5,"TicketFast","2015-10-03 23:30:00","2015-10-03","2015-06-17","2015-06-19","2015-09-26 22:04:24","2015-09-26","2015-10-02","EST","WEST PALM BEACH","FLORIDA","33411","www.concerts.livenation.com","T ","Y ","Miami","52084816a02b327fe33e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533431","3376828e120b3552ec14","002d7347ccac23f064b3","b85143bf51323b72e53c","273c127216490dc1f170","First Midwest Bank Amphitheatre Premier Parking-brooks & dunn","Hollywood Casino Amphitheatre Chicago VIP Parking","NULL","MISC","PARKING","PARKING","First Midwest Bank Amphitheatre Premier Parking-brooks & dunn","**PREMIER PARKING ONLY**%BROOKS & DUNN%THIS TICKET VALID ONLY FOR%**PREMIER PARKING**%FIRST MIDWEST BANK AMP%SAT AUG 12 2006 7:00PM",1,20,"Mail","2006-08-13 00:00:00","2006-08-12","NULL","2006-06-17","2006-06-26 00:00:00","2006-06-26","2006-06-29","CST","TINLEY PARK","ILLINOIS","60477","NULL","T ","N ","Chicago","273c127216490dc1f170","F","NULL","62500","NULL","High School","NULL","2","1","1","1","NULL","Clerical White Collar","NULL",NA
"610342","763c23c55ece5d327315","7effa7d11c41741e271c","928009748cc4bfd55971","8869d8dcba6abbd41e6b","Drake: Jungle Tour","Drake","Future","CONCERTS","RAP/URBAN","CONCERTS","Drake: Jungle Tour","      LIVENATION.COM                DRAKE                  JUNGLE TOUR            AIR CANADA CENTRE          HST# R837398916       TUE JUN 02 2015 7:30 PM  ",2,179,"eTicket","2015-06-02 23:30:00","2015-06-02","NULL","2015-04-18","2015-04-18 14:21:24","2015-04-18","2015-04-20","EST","TORONTO","ONTARIO","M5J","iphone.ticketmaster.ca","T ","Y ","Toronto","8869d8dcba6abbd41e6b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27476","d15ffd25f35222823795","06e074b50adecfb5ca56","b85143bf51323b72e53c","9172e73dcc47f92152c8","Coldplay- A Head Full Of Dreams Tour","Coldplay","NULL","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Coldplay- A Head Full Of Dreams Tour","   LIVE NATION PRESENTS            COLDPLAY         A HEAD FULL OF DREAMS TOUR   ROSE BOWL, PASADENA          RAIN OR SHINE         SUN AUG 21 2016 7:30PM  ",4,718,"Mail","2016-08-22 02:30:00","2016-08-21","2016-02-03","2016-02-05","2016-02-05 18:01:05","2016-02-05","2016-02-08","PST","PASADENA","CALIFORNIA","91103","iphone.ticketmaster.us","T ","Y ","Los Angeles","9172e73dcc47f92152c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441564","b6635400ab1a5ed5151d","34ad0e9254b8f7d1cbe0","4df1acce7dd2e456f336","d0778564bdf93df24197","Tabernacle Parking: Hinder","Tabernacle Parking","Hinder","MISC","PARKING","PARKING","Tabernacle Parking: Hinder","PARKING PASS-PARKING ONLY%HINDER%CENTRAL PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%SUN FEB 18 2007  7:30PM",1,9,"Mail","2007-02-19 00:30:00","2007-02-18","NULL","2006-12-16","2007-01-05 00:00:00","2007-01-05","2007-01-07","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","d0778564bdf93df24197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221588","5d6984519d16da5a6a96","43f0436b905bfa7c2eec","b85143bf51323b72e53c","7ed3a830761626b04ad0","Premier Parking: Rock The Bells","XFINITY Center Mansfield Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Rock The Bells","VALID FOR PARKING ONLY%PREMIER PARKING%COMCAST CTR, MANSFIELD%PARKING FOR ROCK THE BELL%LOT OPENS 3 HOURS PRIOR%SAT JUL 26 2008 12:00PM",1,40,"TicketFast","2008-07-26 16:00:00","2008-07-26","2008-05-20","2008-05-22","2008-07-25 00:00:00","2008-07-25","2008-07-26","EST","MANSFIELD","MASSACHUSETTS","02048","NULL","T ","N ","Boston","7ed3a830761626b04ad0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2484"
"1445549","d08ed4d1588bfd8a35fd","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","46efb318e76f4a6d3ccd","Tabernacle Parking: John Hiatt, Lyle Lovett","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: John Hiatt, Lyle Lovett","PARKING PASS-PARKING ONLY%JOHN HIATT, LYLE LOVETT%CENTRAL PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%SAT JAN 27 2007  8:00PM",1,9,"TicketFast","2007-01-28 01:00:00","2007-01-27","NULL","2006-12-01","2006-12-04 00:00:00","2006-12-04","2006-12-04","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","46efb318e76f4a6d3ccd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640926","08ecd7b807e4f0a9aaa0","e546e0051a682ace4aa7","b85143bf51323b72e53c","2fa0ddf1d14068be1bc2","Jonny Lang","Jonny Lang","NULL","CONCERTS","BLUES","CONCERTS","Jonny Lang"," HOUSE OF BLUES PRESENTS          JONNY LANG                                    HOUSE OF BLUES DALLAS      DOORS OPEN AT 7:00PM    SAT MAY 9 2015 * 8:00PM  ",2,55.5,"eTicket","2015-05-10 00:00:00","2015-05-09","2014-12-03","2014-12-05","2015-05-09 04:09:18","2015-05-08","2015-05-09","CST","DALLAS","TEXAS","75202","mobile.livenation.us","T ","Y ","Dallas","2fa0ddf1d14068be1bc2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329918","576ceeab5f8a5ade2b45","ef1d96455488dca54c18","b85143bf51323b72e53c","44f3798b20ad697cecfd","Jim Gaffigan: Yeti In The City","Jim Gaffigan","NULL","CONCERTS","COMEDY","ARTS","Jim Gaffigan: Yeti In The City","   LIVE NATION PRESENTS          JIM GAFFIGAN            YETI IN THE CITY       MADISON SQUARE GARDEN       TWC CONCERT SERIES     SAT DEC 12, 2015 8:00PM  ",4,256,"eTicket","2015-12-13 01:00:00","2015-12-12","2015-05-06","2015-05-08","2015-05-06 14:01:47","2015-05-06","2015-05-06","EST","NEW YORK","NEW YORK","10001","www.ticketmaster.com","T ","Y ","New York","44f3798b20ad697cecfd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568766","7f4cbac8b97572875159","77ccb0131e02b5cdd570","9f0703b338faa9960a60","37acc475aa937a9c53b4","The Music Never Stopped","Thievery Corporation","Beats Antique","CONCERTS","JAZZ","CONCERTS","The Music Never Stopped"," THE MUSIC NEVER STOPPED     THIEVERY CORPORATION     PRESENTED BY MHP & SW   17+VALID ID/STANDING ONLY      ARAGON BALLROOM       THU JUL 02 2015 9:00 PM  ",2,84,"eTicket","2015-07-03 02:00:00","2015-07-02","NULL","2015-04-08","2015-04-24 03:39:25","2015-04-23","2015-07-02","CST","CHICAGO","ILLINOIS","60640","www.ticketmaster.com","T ","Y ","Chicago","37acc475aa937a9c53b4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334771","e323a1c65b7a6163b418","839b62559958f37c7d0f","b85143bf51323b72e53c","9facd03dc10b03d2db00","Amy Schumer","Amy Schumer","NULL","CONCERTS","COMEDY","ARTS","Amy Schumer","                                                       LIVE NATION PRESENTS        AMY SCHUMER LIVE        CONSOL Energy Center     SAT DEC 5 2015 7:00 PM  ",2,94.5,"eTicket","2015-12-06 00:00:00","2015-12-05","NULL","2015-10-28","2015-10-28 14:51:01","2015-10-28","2015-12-05","EST","PITTSBURGH","PENNSYLVANIA","15219","mobile.ticketmaster.us","T ","Y ","Pittsburgh","9facd03dc10b03d2db00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500480","ba75fba8cd2c781c1d51","deb7bba7938234f489d6","076a07cd82e700c194c5","cf5ad8898a7f2d01c0ad","Nicki Minaj: The Pinkprint Tour","Nicki Minaj","Meek Mill","CONCERTS","RAP/URBAN","CONCERTS","Nicki Minaj: The Pinkprint Tour","    WWW.LIVENATION.COM           NICKI MINAJ            THE PINKPRINT TOUR        PNC MUSIC PAVILION     NO PROF CAM*AUDIO*VIDEO   TUE AUG 04 2015 7:00 PM  ",1,13.5,"eTicket","2015-08-04 23:00:00","2015-08-04","2015-03-17","2015-03-21","2015-07-29 21:29:03","2015-07-29","2015-08-03","EST","CHARLOTTE","NORTH CAROLINA","28262","www.concerts.livenation.com","T ","Y ","Charlotte","cf5ad8898a7f2d01c0ad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476206","501c178642293b7f0e7d","6f16b3dbde99ddd1a323","8c592cf3ca0a3a7ab2bf","5029c2696f84cef62a2a","Dierks Bentley Sounds Of Summer Tour 2015","Dierks Bentley","Kip Moore","CONCERTS","COUNTRY","CONCERTS","Dierks Bentley Sounds Of Summer Tour 2015","     #SOUNDSOFSUMMER            DIERKS BENTLEY              KIP MOORE          Sleep Train Amphitheatre MADDIE & TAE/CANAAN SMITH  SUN AUG 16 2015 7:00 PM  ",8,158,"eTicket","2015-08-17 02:00:00","2015-08-16","2015-03-19","2015-03-20","2015-07-30 06:45:50","2015-07-29","2015-07-30","PST","CHULA VISTA","CALIFORNIA","91911","www.concerts.livenation.com","T ","Y ","San Diego","5029c2696f84cef62a2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680155","8773c624ccf5a67d89a4","c840ddabb44fdbd2a321","b85143bf51323b72e53c","86aba9cef934269098af","Donna Summer-jones Beach Theater Premier Parking","Tommy Hilfiger At Jones Beach Theater Premier Parking","NULL","MISC","PARKING","PARKING","Donna Summer-jones Beach Theater Premier Parking","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%TOMMY HILFIGER%AT JONES BEACH THEATER%SAT JUL 9, 2005 8:00PM",1,15,"Mail","2005-07-10 00:00:00","2005-07-09","NULL","2005-05-07","2005-05-27 00:00:00","2005-05-27","2005-06-06","EST","WANTAGH","NEW YORK","11793","NULL","T ","N ","New York","86aba9cef934269098af",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720191","a2351a5b312d9c70752b","1edcd9575d7d55db5267","b85143bf51323b72e53c","b5a22df0db494d6d3ebb","Legacy Club And Parking Upgrade: Keith Urban","Vip Upgrade","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","PARKING","Legacy Club And Parking Upgrade: Keith Urban","  LEGACY CLUB & PARKING    ADMITS 2 TO LEGACY CLUB   ADMITS 1 LEGACY PARKING     KLIPSCH MUSIC CENTER      GOOD THIS DATE ONLY      SAT AUG 24 2013 7:00PM  ",1,45,"eTicket","2013-08-24 23:00:00","2013-08-24","2013-01-22","2013-01-25","2013-08-24 20:13:57","2013-08-24","2013-08-24","CST","NOBLESVILLE","INDIANA","46060","www.concerts.livenation.com","T ","N ","Indiana-Ohio","b5a22df0db494d6d3ebb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705366","fbd2eae5c8461e9ac6b9","64fc8c8d875f4f63cc57","b85143bf51323b72e53c","afb0ef82a778f11aa291","Iron Maiden Fastlane","Iron Maiden","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Iron Maiden Fastlane","        FAST LANE                IRON MAIDEN           THIS IS NOT A TICKET     FAST LANE ENTRACE ONLY   SAN MANUEL AMPHITHEATER   FRI SEP 13 2013 3:00 PM  ",2,10,"TicketFast","2013-09-13 22:00:00","2013-09-13","NULL","2013-04-12","2013-04-19 02:01:45","2013-04-18","2013-05-29","PST","SAN BERNARDINO","CALIFORNIA","92407","www.concerts.livenation.com","T ","N ","Los Angeles","afb0ef82a778f11aa291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
